id,label,cluster
DB03683,2-{[FORMYL(HYDROXY)AMINO]METHYL}-4-METHYLPENTANOIC ACID,337
DB02875,CRA_1802,94
DB04763,"1-N-(4-SULFAMOYLPHENYL-ETHYL)-2,4,6-TRIMETHYLPYRIDINIUM",125
DB00794,MYSOLINE,0
DB00403,CERULETIDE,1
DB12245,TRICLABENDAZOLE,0
DB08583,"2-AMINO-5-[3-(1-ETHYL-1H-PYRAZOL-5-YL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLBENZAMIDE",453
DB11919,6-O-BENZYLGUANINE,0
DB01002,LEVOBUPIVACAINE,517
DB00997,DOXIL,539
DB08666,5-IMINO-4-(3-TRIFLUOROMETHYL-PHENYLAZO)-5H-PYRAZOL-3-YLAMINE,196
DB04829,LYSERGIC ACID DIETHYLAMIDE,630
DB02640,FUMAGILLIN,311
DB03996,"3-[(5S)-1-ACETYL-3-(2-CHLOROPHENYL)-4,5-DIHYDRO-1H-PYRAZOL-5-YL]PHENOL",303
DB00636,CLOFIBRATE,233
DB04592,3-BROMO-3-BUTEN-1-OL,630
DB03544,S-PHOSPHOCYSTEINE,302
DB08050,5-PHENYL-2-KETO-VALERIC ACID,493
DB01126,JALYN,0
DB03369,9-AMINOPHENANTHRENE,630
DB04314,1-METHYLCYTOSINE,499
DB12846,REPROTEROL,0
DB02111,3-HYDROXYISOXAZOLE-4-CARBOXYLIC ACID,217
DB13872,LORMETAZEPAM,0
DB08550,"7,8-DICHLORO-1,2,3,4-TETRAHYDROISOQUINOLINE",615
DB09093,AUREOMYCIN ONT 3%,0
DB00287,IZBA,343
DB08291,N-(3-AMINOPROPYL)-2-NITROBENZENAMINE,206
DB00363,FAZACLO,599
DB00374,TYVASO,0
DB08784,2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID,451
DB11574,ELBASVIR,409
DB02934,9-(6-DEOXY-ALPHA-L-TALOFURANOSYL)-6-METHYLPURINE,609
DB08279,3-{ISOPROPYL[(TRANS-4-METHYLCYCLOHEXYL)CARBONYL]AMINO}-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID,369
DB08809,DICHLOROACETIC ACID,438
DB09309,KITASAMYCIN,0
DB01023,PLENDIL,0
DB09334,SERACTIDE ACETATE,396
DB03766,PROPANOIC ACID,438
DB03942,CARBOXYLIC PRPP,585
DB00611,BUTORPHANOL,0
DB07670,4-METHYL-N-METHYL-N-(2-PHENYL-2H-PYRAZOL-3-YL)BENZENESULFONAMIDE,357
DB08419,(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,564
DB00530,TARCEVA,0
DB06318,AVE9633,0
DB08237,2'-DEOXY-N-(NAPHTHALEN-1-YLMETHYL)GUANOSINE 5'-(DIHYDROGEN PHOSPHATE),504
DB13221,APRONALIDE,0
DB07915,"(2E,4E)-2-HYDROXY-6-OXO-6-PHENYL-2,4-HEXADIENOIC ACID",493
DB06207,UROREC,0
DB01338,PIPECURONIUM,0
DB01268,SUTENT,0
DB01026,EXTINA,543
DB01704,"2,4-DIHYDROXY-TRANS CINNAMIC ACID",545
DB04647,BOC-GAMMA-D-GLU-L-LYS(CBZ)-D-BOROALA,355
DB03311,"3-(3,5-DIBROMO-4-HYDROXY-BENZOYL)-2-ETHYL-BENZOFURAN-6-SULFONIC ACID [4-(THIAZOL-2-YLSULFAMOYL)-PHENYL]-AMIDE",18
DB00409,REMOXIPRIDE,0
DB07093,"{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID",281
DB00531,CYCLOPHOSPHAMIDE,370
DB08500,"(3S,5R,7R,8S,9S,10R)-7-(HYDROXYMETHYL)-3-(2-NAPHTHYL)-1,6-DIOXA-2-AZASPIRO[4.5]DECANE-8,9,10-TRIOL",245
DB04124,AURODOX,294
DB01535,CARFENTANIL,0
DB09271,CIMETROPIUM,0
DB08228,"5,8-DIMETHOXY-1,4-DIMETHYLQUINOLIN-2(1H)-ONE",460
DB03635,ETHANESULFONIC ACID,5
DB11095,IPRIVASK,0
DB00977,MYA,425
DB02252,IODOPHENYL,357
DB12967,MITOGUAZONE,0
DB02221,"4-(AMINOSULFONYL)-N-[(2,4,6-TRIFLUOROPHENYL)METHYL]-BENZAMIDE",140
DB09345,PRAX,564
DB02623,AMINOPHOSPHONIC ACID-GUANYLATE ESTER,494
DB00643,EMVERM,0
DB01629,5-FLUOROURIDINE,573
DB01340,INHIBACE,356
DB00111,ZENAPAX,0
DB04910,OXIBENDAZOLE,555
DB08197,"(5E,7S)-2-AMINO-7-(4-FLUORO-2-PYRIDIN-3-YLPHENYL)-4-METHYL-7,8-DIHYDROQUINAZOLIN-5(6H)-ONE OXIME",77
DB08041,3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID,248
DB12733,DIPRAGLURANT,630
DB11463,SULFANITRAN,0
DB00568,CINNARIZINE,0
DB05448,PX-12,217
DB03695,PIRITREXIM,554
DB01691,INDOLE NAPHTHYRIDINONE,541
DB01717,BIS(ADENOSINE)-5'-PENTAPHOSPHATE,2
DB09057,ANTHRASIL,396
DB01456,5-ANDROSTENEDIONE,0
DB03982,"COMPOUND 5, 2-(NAPHTHALEN-1-YL-OXALYL-AMINO)-BENZOICACID",32
DB03980,4-(FLUOROPHENYL)-1-CYCLOPROPYLMETHYL-5-(2-AMINO-4-PYRIMIDINYL)IMIDAZOLE,68
DB04185,NORVALINE,243
DB08017,3-METHOXY-6-[4-(3-METHYLPHENYL)-1-PIPERAZINYL]PYRIDAZINE,543
DB03928,"CARBOXYMETHYLTHIO-3-(3-CHLOROPHENYL)-1,2,4-OXADIAZOL",217
DB00509,DEXTROTHYROXINE,372
DB08148,"1-[4-(4-CHLOROPHENYL)-1-(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PIPERIDIN-4-YL]METHANAMINE",211
DB04951,ESBRIET,451
DB06878,1-[(2R)-2-AMINOBUTANOYL]-N-(3-CHLOROBENZYL)-L-PROLINAMIDE,17
DB13399,TERGURIDE,0
DB06602,CINQAIR,396
DB08150,"4-(4-CHLOROBENZYL)-1-(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PIPERIDIN-4-AMINIUM",211
DB09085,BLT 3,0
DB02170,"1,8-DI-HYDROXY-4-NITRO-XANTHEN-9-ONE",511
DB01929,"5-CHLORYL-2,4,6-QUINAZOLINETRIAMINE",536
DB07122,1-[4-(2-OXO-2-PHENYLETHYL)PHENYL]GUANIDINE,11
DB05341,C1-INH,396
DB07883,(2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE,592
DB12376,RICOLINOSTAT,0
DB04371,AL6528,132
DB12912,NOLATREXED,0
DB09033,ENTYVIO,0
DB07857,(2R)-2-(4-CHLOROPHENYL)-2-[4-(1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,152
DB00411,MIOSTAT,402
DB01105,MERIDIA,0
DB06241,CLENOLIXIMAB,396
DB04511,N-SUCCINYL METHIONINE,438
DB03866,PROSTAGLANDIN G2,0
DB07098,"4-BROMO-N'-[(1E)-(3,5-DIBROMO-2,4-DIHYDROXYPHENYL)METHYLIDENE]BENZOHYDRAZIDE",357
DB00596,ULTRAVATE,484
DB00046,ADMELOG,0
DB08093,3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,65
DB04264,"(10R)-10-FORMYL-5,8,10-TRIDEAZAFOLIC ACID",388
DB03442,2-[5-HYDROXY-3-METHYL-1-(2-METHYL-4-SULFO-PHENYL)-1H-PYRAZOL-4-YLAZO]-4-SULFO-BENZOIC ACID,357
DB07424,TRIPOTASSIUM (1R)-4-BIPHENYL-4-YL-1-PHOSPHONATOBUTANE-1-SULFONATE,182
DB00803,COLISTIN,449
DB00259,AVC,187
DB07584,"N-[2-(5-METHYL-4H-1,2,4-TRIAZOL-3-YL)PHENYL]-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE",217
DB07975,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID",173
DB02186,N-ACETYL-D-GALACTOSAMINE 6-SULFATE,344
DB08574,"(5R)-2-SULFANYL-5-[4-(TRIFLUOROMETHYL)BENZYL]-1,3-THIAZOL-4-ONE",195
DB03952,9-(6-DEOXY-BETA-D-ALLOFURANOSYL)-6-METHYLPURINE,609
DB07969,3-[3-(4-METHYLPIPERAZIN-1-YL)-7-(TRIFLUOROMETHYL)QUINOXALIN-5-YL]PHENOL,551
DB07627,(2S)-4-METHYL-2-(3-PHENYLTHIOUREIDO)-N-((3S)-TETRAHYDRO-2-HYDROXY-3-FURANYL)PENTANAMIDE,393
DB02413,HYDROXYETHYLCYSTEINE,302
DB08180,2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE,121
DB04310,2-[(FORMYL-HYDROXY-AMINO)-METHYL]-HEPTANOIC ACID [1-(2-HYDROXYMETHYL-PYRROLIDINE-1-CARBONYL)-2-METHYL-PROPYL]-AMIDE,306
DB07032,2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,215
DB12119,GEVOKIZUMAB,396
DB06830,"(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC ACID)",561
DB04559,N-(CHLOROPHENYL)-N'-HYDROXYGUANIDINE,56
DB00153,ONCCOR,482
DB07988,"2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2YL)-UREIDO]-N-METHYL-3-PENTAFLUOROPHENYL-PROPIONAMIDE",184
DB07829,4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE,67
DB01831,TRYPTOPHANYL-5'AMP,504
DB01008,N/A,506
DB00754,ETHOTOIN,0
DB13480,LENTINAN,0
DB03214,VINYLGLYCINE,243
DB02647,N-(5-CYCLOPROPYL-1H-PYRAZOL-3-YL)BENZAMIDE,150
DB08960,HEXAMETHONIUM,0
DB09301,CHONDROITIN SULFATE,0
DB13841,CLOPENTHIXOL,0
DB01010,ENLON,0
DB01847,N-CARBAMYL-D-VALINE,438
DB05685,FX06,396
DB02671,1-METHYLIMIDAZOLE,217
DB01044,ZYMAR,0
DB05956,EVT-101,509
DB13946,AVEED,412
DB01784,4-FLOUROBENZENESULFONAMIDE,125
DB02610,"N-(2,3,4,5,6-PENTAFLOURO-BENZYL)-4-SULFAMOYL-BENZAMIDE",140
DB01106,LEVOCABASTINE,0
DB07895,ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID,121
DB07158,"5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE",424
DB07850,"(1R,2S)-2-(5-THIOXO-4,5-DIHYDRO-1H-1,2,4-TRIAZOL-3-YL)CYCLOHEXANECARBOXYLIC ACID",202
DB08124,"3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE",59
DB12110,M-CHLOROPHENYLPIPERAZINE,543
DB03096,N-AMINOETHYLMORPHOLINE,549
DB02075,"(1S)-1(9-DEAZAHYPOXANTHIN-9YL)1,4-DIDEOXY-1,4-IMINO-D-RIBITOL-5-PHOSPHATE",612
DB02362,PRESUN 15 LOTION,297
DB01971,TRANS-UROCANIC ACID,217
DB04115,BERBERINE,630
DB08170,"(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE",614
DB13063,PARTHENOLIDE,0
DB06925,3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE,176
DB08169,(2Z)-N-BIPHENYL-4-YL-2-CYANO-3-CYCLOPROPYL-3-HYDROXYPROP-2-ENAMIDE,173
DB08895,XELJANZ,517
DB04440,NEBULARINE,607
DB03989,D-ALLOPYRANOSE,240
DB01936,ALPHA-D-ARABINOFURANOSE,332
DB07133,D-PHENYLALANYL-N-(3-METHYLBENZYL)-L-PROLINAMIDE,17
DB13638,CEFBUPERAZONE,0
DB07159,"6-({5-FLUORO-2-[(3,4,5-TRIMETHOXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-2,2-DIMETHYL-2H-PYRIDO[3,2-B][1,4]OXAZIN-3(4H)-ONE",357
DB04166,ANTHRANILIC ACID,297
DB00677,ISOFLUROPHATE,0
DB00995,RIDAURA,0
DB08631,"N-(4-CHLOROPHENYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",615
DB00348,NITYR,338
DB02185,"2,4-DIHYDROXY-7-(METHYLOXY)-2H-1,4-BENZOXAZIN-3(4H)-ONE",600
DB01123,PROFLAVINE,414
DB09091,TIXOCORTOL,0
DB12515,9-AMINOCAMPTOTHECIN,0
DB03559,CYCLOHEXYLFORMAMIDE,416
DB00949,FELBATOL,0
DB08786,4-(2-METHOXYETHOXY)-6-METHYLPYRIMIDIN-2-AMINE,87
DB06902,4-(1-METHYL-1-PHENYLETHYL)PHENOL,198
DB12779,HIGENAMINE,0
DB01226,MIVACRON,523
DB03505,"2,6-DIAMINOQUINAZOLIN-4(3H)-ONE",400
DB01410,ALVESCO,484
DB03711,6-HYDROXY-6-METHYL-HEPTAN-3-ONE,338
DB07318,"N-[2-(4-AMINO-5,8-DIFLUORO-1,2-DIHYDROQUINAZOLIN-2-YL)ETHYL]-3-FURAMIDE",141
DB04871,BELVIQ,579
DB06558,TEZOSENTAN,509
DB09086,EUGENOL,413
DB01323,ST. JOHN'S WORT,0
DB03881,MT-IMMUCILLIN-H,613
DB08260,"(1S,2R,3S,4R,5R)-2,3,4-TRIHYDROXY-N-OCTYL-6-OXA-8-AZABICYCLO[3.2.1]OCTANE-8-CARBOTHIOAMIDE",630
DB06965,HEXYLPHOSPHONIC ACID (R)-2-METHYL-3-PHENYLPROPYL ESTER,214
DB09046,MYALEPT,396
DB03993,4-METHYL VALERIC ACID,337
DB08246,"(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE",610
DB08798,SULFAMOXOLE,187
DB11537,PIRLIMYCIN,0
DB06392,EPLIVANSERINE,0
DB08453,2-NONYL-4-HYDROXYQUINOLINE N-OXIDE,459
DB08268,"6-AMINO-4-[2-(4-METHYLPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",14
DB07453,2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE,186
DB00542,LOTREL,356
DB00905,LATISSE,343
DB11254,AVAPTA,0
DB05212,HE3286,473
DB07920,N-OXO-2-[(4-PHENYLPHENYL)SULFONYLAMINO]ETHANAMIDE,183
DB04531,BENZYLCYSTEINE,302
DB02505,N-(R-CARBOXY-ETHYL)-ALPHA-(S)-(2-PHENYLETHYL),182
DB01171,MANERIX,357
DB00148,CREATINE,280
DB13522,MEBICAR,0
DB03585,OXYPHENBUTAZONE,480
DB00546,ADINAZOLAM,0
DB04713,4-IODO-D-PHENYLALANINE,372
DB13108,MEPHEDRONE,0
DB02405,12-BROMODODECANOIC ACID,311
DB07669,"2,3-DIMETHYL-1,4-NAPHTHOQUINONE",507
DB04365,ARECOLINE,0
DB08721,"5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-(HYDROXYETHYL OXYMETHYLENEOXYMETHYL) ISOXAZOLE",287
DB07432,"[[(3R,4R,5S,6R)-3-(BUTANOYLAMINO)-4,5-DIHYDROXY-6-(HYDROXYMETHYL)OXAN-2-YLIDENE]AMINO] N-PHENYLCARBAMATE",337
DB02008,1-(2-FLUOROBENZYL)-3-BUTYL-8-(N-ACETYL-4-AMINOBENZYL)-XANTHINE,522
DB13467,LANATOSIDE C,0
DB03541,"10-PROPARGYL-5,8-DIDEAZAFOLIC ACID",388
DB07427,2-[(2-METHOXY-5-METHYLPHENOXY)METHYL]PYRIDINE,560
DB03835,"N-[(5S,7R,8S,9S,10R)-8,9,10-TRIHYDROXY-7-(HYDROXYMETHYL)-2,4-DIOXO-6-OXA-1,3-DIAZASPIRO[4.5]DEC-3-YL]ACETAMIDE",245
DB04821,NOMIFENSINE,618
DB09220,NICORANDIL,451
DB12314,CHLORPROGUANIL,0
DB02705,"6-[N-(1-ISOPROPYL-1,2,3,4-TETRAHYDRO-7-ISOQUINOLINYL)CARBAMYL]-2-NAPHTHALENECARBOXAMIDINE",321
DB02806,2-METHOXYETHANOL,0
DB03199,4-METHOXY-E-RHODOMYCIN T,630
DB05220,ALISERTIB,580
DB09161,TECHNETIUM TC 99M SESTAMIBI,0
DB07397,"(5S)-5-(2-AMINO-2-OXOETHYL)-4-OXO-N-[(3-OXO-3,4-DIHYDRO-2H-1,4-BENZOXAZIN-6-YL)METHYL]-3,4,5,6,7,8-HEXAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDINE-2-CARBOXAMIDE",600
DB08120,"6,8-DIMERCAPTO-OCTANOIC ACID AMIDE",337
DB03218,N-ACETYL-N'-BETA-D-GLUCOPYRANOSYL UREA,241
DB07189,"(1S,3R,6S)-4-OXO-6-{4-[(2-PHENYLQUINOLIN-4-YL)METHOXY]PHENYL}-5-AZASPIRO[2.4]HEPTANE-1-CARBOXYLIC ACID",455
DB01452,HEROIN,627
DB08161,(S)-2-(MERCAPTOMETHYL)-5-PHENYLPENTANOIC ACID,311
DB09107,MIRCERA,396
DB13141,AMBROXOL ACEFYLLINATE,0
DB11135,AMD,0
DB05786,IROFULVEN,338
DB03522,ASPARTIC ACID-4-CARBOXYMETHYL ESTER,428
DB05410,NCX 1022,0
DB02237,MALTOTETRAOSE,353
DB08039,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",450
DB09104,ENO,0
DB00788,ALEVE,423
DB12926,CAFEDRINE,0
DB01215,ESTAZOLAM,0
DB07271,"4-[(3R)-3-AMINO-4-(2,4,5-TRIFLUOROPHENYL)BUTANOYL]-3-(2,2,2-TRIFLUOROETHYL)-1,4-DIAZEPAN-2-ONE",38
DB02919,"2,4-DIAMINO-6-[N-(3',4',5'-TRIMETHOXYBENZYL)-N-METHYLAMINO]PYRIDO[2,3-D]PYRIMIDINE",554
DB03771,ALLYL-{4-[3-(4-BROMO-PHENYL)-BENZOFURAN-6-YLOXY]-BUT-2-ENYL}-METHYL-AMINE,575
DB02407,6-O-CYCLOHEXYLMETHYL GUANINE,57
DB00412,AVAGLIM,267
DB00678,COZAAR,182
DB01363,EPHEDRA,0
DB13857,DEMEGESTONE,0
DB01777,COA-S-TRIMETHYLENE-ACETYL-TRYPTAMINE,630
DB01442,MMDA,0
DB02222,"2,6-DIAMINO-(S)-9-[2-(PHOSPHONOMETHOXY)PROPYL]PURINE",520
DB02106,"[3,5-DIBROMO-4-(4-HYDROXY-3-PHENETHYLCARBAMOYL-PHENOXY)-PHENYL]-ACETIC ACID",357
DB09239,NIGULDIPINE,198
DB08194,"4-METHYL-7,8-DIHYDRO-5H-THIOPYRANO[4,3-D]PYRIMIDIN-2-AMINE",86
DB13864,HEMOGLOBIN CROSFUMARIL,0
DB01047,LIDEX,0
DB08399,PICEATANNOL,13
DB00800,CORLOPAM,579
DB03616,KABIRAMIDE C,121
DB02282,5'-DEOXY-5'-METHYLTHIOADENOSINE,628
DB04700,GLUTATHIONE SULFINATE,284
DB01261,JANUMET,340
DB06963,"3-[3-(3-METHYL-6-{[(1S)-1-PHENYLETHYL]AMINO}-1H-PYRAZOLO[4,3-C]PYRIDIN-1-YL)PHENYL]PROPANAMIDE",226
DB00009,CATHFLO,0
DB12261,ASCRINVACUMAB,0
DB04585,DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID,243
DB11898,"2,4-THIAZOLIDINEDIONE",0
DB03481,"5,10-DIMETHYLENE TETRAHYDROMETHANOPTERIN",270
DB07878,"N-[(1S)-1-{1-[(1R,3E)-1-ACETYLPENT-3-EN-1-YL]-1H-1,2,3-TRIAZOL-4-YL}-1,2-DIMETHYLPROPYL]BENZAMIDE",272
DB03111,GLUCOSAMINE 1-PHOSPHATE,256
DB04795,THENOYLTRIFLUOROACETONE,338
DB03686,S-(P-NITROBENZYL)GLUTATHIONE,284
DB08623,"2-[CARBOXY-(2-THIOPHEN-2-YL-ACETYLAMINO)-METHYL]-5-METHYLENE-5,6-DIHYDRO-2H-[1,3]THIAZINE-4-CARBOXYLIC ACID",255
DB00461,NABUMETONE,0
DB00843,ARICEPT,0
DB03038,LY341770,358
DB12129,TIDEGLUSIB,490
DB07587,"N-(1-CYANOCYCLOPROPYL)-3-({[(2S)-5-OXOPYRROLIDIN-2-YL]METHYL}SULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",377
DB11577,INDIGO CARMINE,450
DB07870,(2S)-2-(4-{[3-CHLORO-5-(TRIFLUOROMETHYL)PYRIDIN-2-YL]OXY}PHENOXY)PROPANOIC ACID,357
DB00482,CAPXIB,0
DB03230,ADENOSINE-5'-PROPYLPHOSPHATE,494
DB12523,MIZOLASTINE,0
DB01118,PACERONE,278
DB00689,CEPHALOGLYCIN,119
DB02235,L-METHIONINE (R)-S-OXIDE,243
DB08173,5-CHLORO-N-(2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO)ETHYL)THIOPHENE-2-CARBOXAMIDE,203
DB13160,ALPHAPRODINE,0
DB01111,COLOBREATHE,1
DB02276,(S)-2-(PHOSPHONOXY)CAPROYL-L-LEUCYL-P-NITROANILIDE,393
DB04108,"(2S,3R)-3-AMINO-2-HYDROXY-5-(ETHYLSULFANYL)PENTANOYL-((S)-(-)-(1-NAPHTHYL)ETHYL)AMIDE",341
DB04643,"4-{3-CHLORO-4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-PHENOXY}-BUTYRIC ACID",188
DB03649,"[{(5-CHLORO-2-PYRIDINYL)AMINO} METHYLENE]-1,1-BISPHOSPHONATE",561
DB06603,FARYDAK,487
DB03444,"(3E)-6'-BROMO-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE 3-OXIME",450
DB07657,PHOSPHONIC ACID 2-DODECANOYLAMINO-HEXYL ESTER PROPYL ESTER,512
DB01337,PANCURONIUM,0
DB02501,N~2~-SUCCINYLARGININE,403
DB07541,4-(DIHYDROXYBORANYL)-2-({[4-(PHENYLSULFONYL)THIOPHEN-2-YL]SULFONYL}AMINO)BENZOIC ACID,175
DB08200,(1R)-MENTHYL HEXYL PHOSPHONATE GROUP,121
DB00375,COLESTID,0
DB07356,"(1S)-2-[(2S,5R)-2-(AMINOMETHYL)-5-ETHYNYLPYRROLIDIN-1-YL]-1-CYCLOPENTYL-2-OXOETHANAMINE",33
DB13253,PROXIBARBAL,0
DB02304,PROSTAGLANDIN B2,0
DB06043,LARTRUVO,396
DB08605,"6-METHYL-2(PROPANE-1-SULFONYL)-2H-THIENO[3,2-D][1,2,3]DIAZABORININ-1-OL",611
DB13726,SULFAGUANIDINE,0
DB13136,FLUINDIONE,0
DB03791,"(3-{3-[[2-CHLORO-3-(TRIFLUOROMETHYL)BENZYL](2,2-DIPHENYLETHYL)AMINO]PROPOXY}PHENYL)ACETIC ACID",198
DB02011,N-(PHOSPHONOACETYL)-L-ORNITHINE,243
DB05423,ORG-34517,496
DB07652,"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE",294
DB02683,INHIBITOR BEA428,97
DB03659,BUTYLAMINE,405
DB02923,"BIPHENYL-2,3-DIOL",182
DB02970,2-PROPYL-ANILINE,214
DB01019,URECHOLINE,402
DB07907,(2S)-2-HYDROXYOCTANOIC ACID,311
DB06771,BESIVANCE,0
DB07506,L-BENZYLSUCCINIC ACID,10
DB00091,NEORAL,586
DB02688,"2,3-DIDEHYDROALANINE",280
DB05088,TIOMOLIBDATE ION,630
DB03691,WRR-112,306
DB09089,MODULON,0
DB01064,ISUPREL,479
DB13131,SERRAPEPTASE,0
DB07408,5-(2-NITROPHENYL)-2-FUROIC ACID,207
DB07080,"N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE",229
DB04137,GUANOSINE-5'-TRIPHOSPHATE,504
DB09318,ENJUVIA,0
DB05405,XTL-001,0
DB13069,NIMUSTINE,0
DB00367,AUBRA,476
DB07790,N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE,131
DB02976,URIDINE-5'-MONOPHOSPHATE 2-DEOXY-2-FLUORO-GALACTOPYRANOSYL-MONOPHOSPHATE ESTER,503
DB01972,GUANOSINE-5'-MONOPHOSPHATE,494
DB00335,ATENOLOL,357
DB07677,"2-METHYL-3,5,7,8-TETRAHYDRO-4H-THIOPYRANO[4,3-D]PYRIMIDIN-4-ONE",630
DB03600,CAPRIC ACID,311
DB13636,ETANAUTINE,0
DB00557,VISTARIL,160
DB13064,TRAMAZOLINE,0
DB04286,BETA-D-RIBOPYRANOSE,332
DB02015,DIHYDROFOLIC ACID,388
DB08409,4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,307
DB03493,7-METHYLGUANOSINE,608
DB04037,"N,N-BIS(4-CHLOROBENZYL)-1H-1,2,3,4-TETRAAZOL-5-AMINE",408
DB01142,DOXEPIN,630
DB02069,N-(2-FLOURO-BENZYL)-4-SULFAMOYL-BENZAMIDE,140
DB01669,VIRGINIAMYCIN M1,630
DB08277,"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE",564
DB01988,6((S)-3-BENZYLPIPERAZIN-1-YL)-3-(NAPHTHALEN-2-YL)-4-(PYRIDIN-4-YL)PYRAZINE,63
DB03912,4'-PHOSPHOPANTETHEINE,340
DB08537,"3-BROMO-6-PHENYL-N-(PYRIMIDIN-5-YLMETHYL)IMIDAZO[1,2-A]PYRIDIN-8-AMINE",361
DB12534,MAVRILIMUMAB,0
DB00341,ZYRTEC,160
DB00325,NIPRIDE,0
DB02596,"ALPHA,BETA-METHYLENEADENOSINE-5'-TRIPHOSPHATE",494
DB09005,BATROXOBIN,0
DB12418,SACCHARIN,4
DB01248,DOCEFREZ,121
DB02370,NZ-(1-CARBOXYETHYL)-LYSINE,438
DB13954,DEPO-ESTRADIOL,427
DB03530,ACYLATED CEFTAZIDIME,217
DB03699,SUCCINYL-COENZYME A,337
DB07642,"5-{[1-(2-FLUOROBENZYL)PIPERIDIN-4-YL]METHOXY}QUINAZOLINE-2,4-DIAMINE",517
DB00311,ETHOXZOLAMIDE,0
DB07909,"(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL",335
DB12833,TANDOSPIRONE,0
DB00616,CANDOXATRIL,0
